product_id,attribute_id,confidence,evidence,model
B0086UL0WS,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B0086UL0WS,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B0058WE96Q,attribute_38e405a05acf3a49,0.95,store: Clear Essence,deepseek-v4-flash
B0058WE96Q,attribute_7d31d2360b37b4e6,0.9,"Scent: Lavender,Rosemary",deepseek-v4-flash
B0058WE96Q,attribute_af71680c3079f29f,0.9,Item Form: Cream,deepseek-v4-flash
B0058WE96Q,attribute_0dc3f98a533eef51,0.9,Unit Count: 8.0 Ounce,deepseek-v4-flash
B0058WE96Q,attribute_902031c04e676933,0.75,title: 8 Ounce,deepseek-v4-flash
B0058WE96Q,attribute_1b00c776edc10fad,0.65,title: clear,deepseek-v4-flash
B08GCB8ZH5,attribute_ee0d0f918d1be7e5,0.95,store: Emirde,deepseek-v4-flash
B08GCB8ZH5,attribute_70948989c95ee1b1,0.9,Item Form: liquid,deepseek-v4-flash
B08GCB8ZH5,attribute_794801b1361498e4,0.9,Product Benefits: Long Lasting,deepseek-v4-flash
B08GCB8ZH5,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B002CJI2BG,attribute_f08901d1e326f62f,0.95,store: Funny Girl Designs,deepseek-v4-flash
B002CJI2BG,attribute_54eb6091119ccfd4,0.9,"Material: Silk flower, Cotton",deepseek-v4-flash
B002CJI2BG,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B002CJI2BG,attribute_b96630ed250523ee,0.65,title: brown,deepseek-v4-flash
B08V5DYF6R,attribute_22e882d1289e5938,0.95,store: Dienalls,rules
B002UG5EZS,attribute_a9e53a75b46f773a,0.95,store: Remington,deepseek-v4-flash
B01663ASGU,attribute_83da3fa146ced529,0.95,store: Suave,deepseek-v4-flash
B01663ASGU,attribute_fbd8936c219bb836,0.9,Skin Type: Sensitive,deepseek-v4-flash
B01663ASGU,attribute_66775ae2ae3e78b4,0.9,Scent: Fresh,deepseek-v4-flash
B01663ASGU,attribute_42f2ef53eef1b341,0.9,Item Form: Gel,deepseek-v4-flash
B01663ASGU,attribute_df83a540969e6cbf,0.75,title: 12oz,deepseek-v4-flash
B08ND9SL4Q,attribute_43e655d9a10664c6,0.95,store: NLCAC,deepseek-v4-flash
B08ND9SL4Q,attribute_056ad6b880d33cf9,0.9,Item Form: Wrap,deepseek-v4-flash
B08ND9SL4Q,attribute_53634f6f2aad04ec,0.9,"Material: Polyester, Cloth, Plastic, Cotton",deepseek-v4-flash
B08ND9SL4Q,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B08ND9SL4Q,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B010J7VQ88,attribute_22a474fd7486987b,0.95,store: miss u hair,deepseek-v4-flash
B010J7VQ88,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B010J7VQ88,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B010J7VQ88,attribute_bdd5a57bdca476d3,0.75,title: 50cm,deepseek-v4-flash
B010J7VQ88,attribute_5c7e38781ffcc3cd,0.65,title: purple,deepseek-v4-flash
B07N9715WM,attribute_28d4c784d4297439,0.95,store: African Pride,deepseek-v4-flash
B07N9715WM,attribute_42f2ef53eef1b341,0.9,Item Form: Gel,deepseek-v4-flash
B07N9715WM,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B07N9715WM,attribute_95a9fd651f0cd577,0.75,title: 2.25 oz,deepseek-v4-flash
B07N9715WM,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B00NI8L5R8,attribute_46a55037d00ad97d,0.65,title: silver,rules
B017I3QBJK,attribute_1c11df092c7fcef6,0.9,Scent: Citrus,rules
B0001HYJW2,attribute_1dee09196e1d57f4,0.95,store: PHILIPS,deepseek-v4-flash
B07JGQMXZ8,attribute_9db79c4611d12e22,0.95,store: QTHAIR,deepseek-v4-flash
B07JGQMXZ8,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B07JGQMXZ8,attribute_f03aa5d3452da917,0.9,Color: black,deepseek-v4-flash
B07JGQMXZ8,attribute_f5014e73afcc8131,0.9,Hair Type: Wavy,deepseek-v4-flash
B07JGQMXZ8,attribute_4d100a054f1efaf0,0.75,title: 300g,deepseek-v4-flash
B07VXTP6G5,attribute_70789f71935f1fbf,0.95,store: ANBALA,deepseek-v4-flash
B07VXTP6G5,attribute_056ad6b880d33cf9,0.9,Item Form: Wrap,deepseek-v4-flash
B07VXTP6G5,attribute_bfbdb0e2c8ea5eb4,0.9,"Material: spandex,rubber",deepseek-v4-flash
B07VXTP6G5,attribute_d96eb9af9700f520,0.9,Unit Count: 16.00 Count,deepseek-v4-flash
B07VXTP6G5,attribute_46f81f3ac5545e1f,0.9,Size: One Size,deepseek-v4-flash
B07VXTP6G5,attribute_ba368ab3d995dbfd,0.75,title: 16 Pack,deepseek-v4-flash
B076QMVRS9,attribute_4ed0cc3e49517332,0.95,store: Avena,deepseek-v4-flash
B076QMVRS9,attribute_42f2ef53eef1b341,0.9,Item Form: Gel,deepseek-v4-flash
B076QMVRS9,attribute_f907d3441c6a198a,0.9,Unit Count: 12.00 Count,deepseek-v4-flash
B076QMVRS9,attribute_3eb7fda6fcb855d6,0.9,Bath & Shower Gel,deepseek-v4-flash
B01KGIFJSS,attribute_a891b897e0de1a83,0.95,store: Specialized Care Co Inc,deepseek-v4-flash
B01KGIFJSS,attribute_38740edce505787c,0.9,Color: Blue,deepseek-v4-flash
B01KGIFJSS,attribute_92ce69886504402a,0.9,Toothbrush,deepseek-v4-flash
B084D433NB,attribute_fdd202fe86451f14,0.95,store: REVLON,deepseek-v4-flash
B084D433NB,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B084D433NB,attribute_d1aa821e012e85cb,0.9,Item Form: Liner,deepseek-v4-flash
B084D433NB,attribute_8bcf7915883f76c7,0.9,Lip Liner,deepseek-v4-flash
B084D433NB,attribute_5bba88e98f458bd2,0.9,Mink,deepseek-v4-flash
B084D433NB,attribute_02ed94db9b5d9d14,1.0,Skin Type: All,deepseek-v4-flash
B084D433NB,attribute_e28f6900f2fb3299,0.8,Longwear,deepseek-v4-flash
B07KQGN4J1,attribute_1f5a050690b5f68e,0.95,store: Mererke_Pretty,deepseek-v4-flash
B07KQGN4J1,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B07KQGN4J1,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B07KQGN4J1,attribute_2a5fae0136994878,1.0,Item Form: Liquid,deepseek-v4-flash
B07KQGN4J1,attribute_65b747218578c079,0.8,Lip Gloss Metal Lipstick,deepseek-v4-flash
B0924GT395,attribute_f66f084b52258187,0.95,store: OSRSR,deepseek-v4-flash
B0924GT395,attribute_91f6f67f0d907219,0.9,Material: Stainless Steel,deepseek-v4-flash
B0924GT395,attribute_4f44fd11012d3b46,0.9,Beauty Ice Facial Massage Tools,deepseek-v4-flash
B0924GT395,attribute_baf9ff0260dff832,0.9,reduce puffiness,deepseek-v4-flash
B0924GT395,attribute_b17620673a4feca0,0.9,shrink pores,deepseek-v4-flash
B0924GT395,attribute_f1938414e04389fa,0.9,face,deepseek-v4-flash
B0924GT395,attribute_f6d39f19a035585c,0.9,eyes,deepseek-v4-flash
B0924GT395,attribute_1505c5a39a9eae32,0.9,neck,deepseek-v4-flash
B08FQQJB7T,attribute_b53a727d5fdd233d,0.95,store: jinshiband,deepseek-v4-flash
B08FQQJB7T,attribute_2ac86085c16fcbeb,0.9,Material: Resin,deepseek-v4-flash
B08FQQJB7T,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B08FQQJB7T,attribute_3fa28e4960368bc1,0.9,Size: Small,deepseek-v4-flash
B08FQQJB7T,attribute_ec059e792e40c5de,0.75,title: 4PCS,deepseek-v4-flash
B08FQQJB7T,attribute_7479fde1126b6127,0.9,Double Layer Twist Plait Headband,deepseek-v4-flash
B07SS4G6B2,attribute_4d4df30ea419824d,0.95,store: xingqing,rules
B07SS4G6B2,attribute_3c2e2f6bd806e15f,0.75,title: 1pcs,rules
B081ZN3TD5,attribute_5ddb52ded76ffb08,0.95,store: JPNK,deepseek-v4-flash
B081ZN3TD5,attribute_703a408417ea8951,0.9,Material: Plastic,deepseek-v4-flash
B081ZN3TD5,attribute_0f45f2632c4e6fb6,0.9,"Hair Type: Wavy,Straight",deepseek-v4-flash
B081ZN3TD5,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B081ZN3TD5,attribute_ec059e792e40c5de,0.75,title: 4PCS,deepseek-v4-flash
B081ZN3TD5,attribute_71a38da13f2f676e,1.0,"Hair Type: Wavy,Straight",deepseek-v4-flash
B081ZN3TD5,attribute_929f2e2115e1be19,0.9,title: Anti-Static Detangling Fine & Wide Tooth Shower Comb Set,deepseek-v4-flash
B07Q4YCBWD,attribute_a9e0c010e30484ff,0.95,store: Jolitee,deepseek-v4-flash
B07Q4YCBWD,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B07Q4YCBWD,attribute_6329855376bd6cb5,0.9,"Scent: Lavender, Jasmine, Rose, Chocolate, Chamomile, Verbena, Lemon",deepseek-v4-flash
B07Q4YCBWD,attribute_9ec11ecb096b876f,0.9,Item Form: Bar,deepseek-v4-flash
B07Q4YCBWD,attribute_9183c5a68e682841,0.75,title: 6.35oz,deepseek-v4-flash
B07Q4YCBWD,attribute_152c973c88764e88,0.9,title: French Milled Luxury Soap Set,deepseek-v4-flash
B01N0OO5OJ,attribute_f2d77ed8089fa72d,0.95,store: Argan Deluxe,deepseek-v4-flash
B01N0OO5OJ,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B01N0OO5OJ,attribute_dc076d9f44ce1b79,0.9,"Hair Type: All, Color Treated",deepseek-v4-flash
B01N0OO5OJ,attribute_11e610d24b0771b9,0.9,Unit Count: 1.00 Fl Oz,deepseek-v4-flash
B01N0OO5OJ,attribute_06f01cfea946723b,0.9,"title: Luxury Hair Care Bundle includes Shampoo, Conditioner, Shine Spray, Hydrating Mask, Hair Body Serum",deepseek-v4-flash
B01N0OO5OJ,attribute_b36226857e6d1674,0.8,title: 100% Pure Organic Moroccan Argan Oil,deepseek-v4-flash
B077TSWZDN,attribute_c779ad0e67029f46,0.95,store: WEFOO,rules
B016YAMKWA,attribute_b73ee94922a32934,0.95,store: Anself,deepseek-v4-flash
B016YAMKWA,attribute_97ce818f9d78d1d4,0.9,Material: Ceramic,deepseek-v4-flash
B016YAMKWA,attribute_a3e15900fc78187c,0.9,Hair Type: All,deepseek-v4-flash
B016YAMKWA,attribute_5c7e38781ffcc3cd,0.65,title: purple,deepseek-v4-flash
B016YAMKWA,attribute_e6e420351e44cf93,0.9,title: Hair Curling Iron,deepseek-v4-flash
B016YAMKWA,attribute_10b11b5d834684e6,0.9,title: Anti-scalded,deepseek-v4-flash
B08HWD7JHJ,attribute_d73ac100dea962e0,0.95,store: calphdiar,deepseek-v4-flash
B08HWD7JHJ,attribute_8ba8db87ff92bb46,0.9,Item Form: Pair,deepseek-v4-flash
B08HWD7JHJ,attribute_6e76972f4469de0a,0.9,Material: Faux Mink,deepseek-v4-flash
B08HWD7JHJ,attribute_f03aa5d3452da917,0.9,Color: Black,deepseek-v4-flash
B08HWD7JHJ,attribute_16360a0df943cef9,0.75,title: 25MM,deepseek-v4-flash
B08HWD7JHJ,attribute_9dbf6b5b147757a9,0.9,title: False Eyelashes,deepseek-v4-flash
B08HWD7JHJ,attribute_fcee54d66d4e8642,0.9,title: Fluffy Volume,deepseek-v4-flash
B07CNYD5D7,attribute_0962671d73a17fb7,0.95,store: SEAJEA,deepseek-v4-flash
B08PQC8LQ2,attribute_811b9dd414b67c88,0.95,store: feimeng jewelry,deepseek-v4-flash
B08PQC8LQ2,attribute_3054779216bf9986,0.9,Material: Silver,deepseek-v4-flash
B08PQC8LQ2,attribute_ecd13d995fe7b527,0.75,title: 5pcs,deepseek-v4-flash
B08PQC8LQ2,attribute_46a55037d00ad97d,0.65,title: silver,deepseek-v4-flash
B00GAXFYY8,attribute_b2ab3ca783a685c7,0.95,store: B·LEVE,deepseek-v4-flash
B00GAXFYY8,attribute_f86654b7149035ea,0.65,title: green,deepseek-v4-flash
B07YBLFFW5,attribute_ba52e395a256ac2d,0.95,store: Shimmer Anna Shine,deepseek-v4-flash
B07YBLFFW5,attribute_f86654b7149035ea,0.65,title: green,deepseek-v4-flash
B08X46Z2PC,attribute_dee51987bcf07b07,0.95,store: Paradise Emerald,rules
B08X46Z2PC,attribute_a64490da866eb222,0.65,title: red,rules
B00AJVLYGO,attribute_f6ca3be7322db571,0.95,store: ZURI,deepseek-v4-flash
B00AJVLYGO,attribute_c301b5888660fbbb,0.9,Item Form: Powder,deepseek-v4-flash
B00AJVLYGO,attribute_bb69160faedc8bbe,0.9,"Product Benefits: Smoothening,Moisturizing",deepseek-v4-flash
B08JTH7FVD,attribute_76bae4359e0c5304,0.95,store: COLORROSE,deepseek-v4-flash
B08JTH7FVD,attribute_c301b5888660fbbb,0.9,Item Form: Powder,deepseek-v4-flash
B08JTH7FVD,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B08GYJ3GMB,attribute_c20d1434aea1bde2,0.95,store: BVGA,deepseek-v4-flash
B08GYJ3GMB,attribute_b35bc3a5a95c4178,0.9,Material: Acrylic,deepseek-v4-flash
B08GYJ3GMB,attribute_35314a0e21b54063,0.9,Color: Pastel,deepseek-v4-flash
B08GYJ3GMB,attribute_a3e15900fc78187c,0.9,Hair Type: All,deepseek-v4-flash
B07C7SXR7R,attribute_6ed2012a955320c6,0.75,title: 7 Pack,rules
B07C7SXR7R,attribute_2f222083c2390ce0,0.65,title: pink,rules
B086BX71TD,attribute_7ea7ff445e579dda,0.95,store: Artist Unknown,deepseek-v4-flash
B086BX71TD,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B086BX71TD,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B086BX71TD,attribute_9c9d9eadb3298777,0.75,title: 24 Inch,deepseek-v4-flash
B086BX71TD,attribute_ea1c599aa9221b14,1.0,Hair Type: Curly,deepseek-v4-flash
B086BX71TD,attribute_290b9849696f2334,0.8,Water Wave Passion Twist Hair Crochet Hair,deepseek-v4-flash
B086BX71TD,attribute_c12173c39738b671,0.9,Crochet Braid Hair,deepseek-v4-flash
B01IT7527Q,attribute_2be0ca42155e504c,0.95,store: Bodermincer,deepseek-v4-flash
B01IT7527Q,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B01IT7527Q,attribute_962320cee0315e4d,0.9,Item Form: Pencil,deepseek-v4-flash
B01IT7527Q,attribute_a07c22439c6b092f,0.9,"Product Benefits: Softening,Long Lasting",deepseek-v4-flash
B01IT7527Q,attribute_b96630ed250523ee,0.65,title: brown,deepseek-v4-flash
B01IT7527Q,attribute_02ed94db9b5d9d14,1.0,Skin Type: All,deepseek-v4-flash
B01IT7527Q,attribute_ec98695470e2530e,1.0,Item Form: Pencil,deepseek-v4-flash
B01IT7527Q,attribute_4d2fbf302c4c399e,1.0,Product Benefits: Softening,deepseek-v4-flash
B01IT7527Q,attribute_794801b1361498e4,1.0,Product Benefits: Long Lasting,deepseek-v4-flash
B01IT7527Q,attribute_3ee5f26e48402dc2,0.9,Light Brown in title,deepseek-v4-flash
B01IT7527Q,attribute_d23a37976725758a,0.8,Waterproof in title,deepseek-v4-flash
B00759LVR0,attribute_89339957c4204c01,0.95,store: J. LeBlanc,deepseek-v4-flash
B00759LVR0,attribute_1dffaa257c5c9706,0.9,Item Form: oil,deepseek-v4-flash
B00759LVR0,attribute_8f8dc29f8a9d68e6,0.75,title: 8 fl.oz,deepseek-v4-flash
B00759LVR0,attribute_6c1232a90a69bec3,1.0,Item Form: oil,deepseek-v4-flash
B00759LVR0,attribute_bdc241d83d6e480f,0.9,Pistachio Oil in title,deepseek-v4-flash
B07BM2X7PG,attribute_f03aa5d3452da917,0.9,Color: Black,deepseek-v4-flash
B07BM2X7PG,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B07BM2X7PG,attribute_8b1c18dc9007cf5f,0.75,title: 50g,deepseek-v4-flash
B07TWM2CXD,attribute_663b2b0f01c26900,0.95,store: SIQUK,deepseek-v4-flash
B07TWM2CXD,attribute_056ad6b880d33cf9,0.9,Item Form: Wrap,deepseek-v4-flash
B07TWM2CXD,attribute_64e1b604d8fbc982,0.9,Material: Metal,deepseek-v4-flash
B07TWM2CXD,attribute_f907d3441c6a198a,0.9,Unit Count: 12.00 Count,deepseek-v4-flash
B07TWM2CXD,attribute_46f81f3ac5545e1f,0.9,Size: One Size,deepseek-v4-flash
B07TWM2CXD,attribute_8f250fa9db0de2d1,0.75,title: 12 Pcs,deepseek-v4-flash
B07PV3R2Y4,attribute_6e79f6d1bdf2cb50,0.95,store: Beauty by Earth,deepseek-v4-flash
B07PV3R2Y4,attribute_8b329a6097aa07ac,0.9,"Skin Type: Acne Prone,Sensitive,All Skin Types",deepseek-v4-flash
B07PV3R2Y4,attribute_7769c6877844280a,0.9,Scent: Lavender,deepseek-v4-flash
B07PV3R2Y4,attribute_9ec11ecb096b876f,0.9,Item Form: Bar,deepseek-v4-flash
B07DCDJMSB,attribute_039d4a083bd09224,0.95,store: Bath & Body Works,rules
B00QPOZPSM,attribute_c2cdb598f9b6d417,0.95,store: Reliamed,rules
B07WC326QR,attribute_66885ed25dfbc59d,0.95,store: WILLBOND,deepseek-v4-flash
B07WC326QR,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B07WC326QR,attribute_208219f6702872bf,0.9,Color: Gray,deepseek-v4-flash
B07WC326QR,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B08RSJDSSB,attribute_c5db5995ab0995d9,0.95,store: Isaic,deepseek-v4-flash
B08RSJDSSB,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B08RSJDSSB,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,deepseek-v4-flash
B08RSJDSSB,attribute_ed5c67af1cffc384,0.75,title: 16 Inch,deepseek-v4-flash
B06ZZMXS8W,attribute_5ca0eaa845872e42,0.95,store: Skully's Ctz Beard Oil,deepseek-v4-flash
B06ZZMXS8W,attribute_91c2ba8a4ef8824f,0.9,"Item Form: Liquid,Balm",deepseek-v4-flash
B06ZZMXS8W,attribute_2b77f13bdb4e3e9e,0.9,Hair Type: Dry,deepseek-v4-flash
B06ZZMXS8W,attribute_766830fce160dce1,0.75,title: 2 fl. oz,deepseek-v4-flash
B01959J7OQ,attribute_f196feb4272b76ce,0.95,store: VANESSA,deepseek-v4-flash
B01959J7OQ,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B01959J7OQ,attribute_dbb4b768e54a993b,0.9,Hair Type: Color,deepseek-v4-flash
B01959J7OQ,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B018QY0FK6,attribute_b0aeeb2db5c0cfc1,0.95,store: INSTANT FAB,deepseek-v4-flash
B018QY0FK6,attribute_34f14c15dd76cda1,0.9,Material: Human,deepseek-v4-flash
B018QY0FK6,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,deepseek-v4-flash
B07JDDWWBL,attribute_3361884a985c702e,0.95,store: City Costume Wigs,deepseek-v4-flash
B07JDDWWBL,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B07JDDWWBL,attribute_b96630ed250523ee,0.9,Color: brown,deepseek-v4-flash
B07JDDWWBL,attribute_f5014e73afcc8131,0.9,Hair Type: Wavy,deepseek-v4-flash
B0754HBCRK,attribute_377fd0e13200e3f9,0.95,store: essie,deepseek-v4-flash
B0754HBCRK,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B0754HBCRK,attribute_6f793aa50d1543b7,0.75,title: 13.5ml,deepseek-v4-flash
B0754HBCRK,attribute_68249358eb428e5e,1.0,Essie Nail Polish,deepseek-v4-flash
B0754HBCRK,attribute_57f3b79dfba06688,1.0,mixtaupe,deepseek-v4-flash
B0754HBCRK,attribute_2a5fae0136994878,1.0,Item Form: Liquid,deepseek-v4-flash
B092MBF587,attribute_79bcc179efa5da34,0.95,store: HANYUDIE,deepseek-v4-flash
B092MBF587,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B092MBF587,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,deepseek-v4-flash
B092MBF587,attribute_b96630ed250523ee,0.65,title: brown,deepseek-v4-flash
B092MBF587,attribute_3ee5f26e48402dc2,1.0,Light Brown,deepseek-v4-flash
B092MBF587,attribute_3267dcd9b69f1483,0.9,Clip in Bangs Hairpiece,deepseek-v4-flash
B092MBF587,attribute_c4767613f19c590b,1.0,Clip on Bangs,deepseek-v4-flash
B07QTHXN1D,attribute_da59102ae775dc99,0.95,store: VERY100,deepseek-v4-flash
B07QTHXN1D,attribute_703a408417ea8951,0.9,Material: Plastic,deepseek-v4-flash
B07QTHXN1D,attribute_bd5de0669191bed6,1.0,False Eyelash Storage Box,deepseek-v4-flash
B07QTHXN1D,attribute_c4436bd9eaae4d75,1.0,Pack of 50,deepseek-v4-flash
B07SXJ5BM9,attribute_26b151bd18bd973e,0.95,store: Messen,deepseek-v4-flash
B07SXJ5BM9,attribute_64e1b604d8fbc982,0.9,Material: Metal,deepseek-v4-flash
B07SXJ5BM9,attribute_a3e15900fc78187c,0.9,Hair Type: All,deepseek-v4-flash
B07SXJ5BM9,attribute_cf2367f7bd8087f8,0.9,Unit Count: 3.00 Count,deepseek-v4-flash
B07SXJ5BM9,attribute_dade4590d7137f15,0.65,title: gold,deepseek-v4-flash
B07SXJ5BM9,attribute_4d032a9626e7b13a,0.9,Bride Hair Accessories Messen Leaf Hair Bobby Pins,deepseek-v4-flash
B07SXJ5BM9,attribute_39227648ecd5e931,0.95,Unit Count: 3.00 Count,deepseek-v4-flash
B07SXJ5BM9,attribute_5a87129a6de1d021,0.8,Hair Type: All,deepseek-v4-flash
B07SXJ5BM9,attribute_07adab90604ad211,0.85,for Wedding Bridesmaid,deepseek-v4-flash
B01DABT1AU,attribute_2164f20b089da8df,0.95,store: Glamorous Collection,deepseek-v4-flash
B01DABT1AU,attribute_88295ab0dace3612,0.75,title: 1 mm,deepseek-v4-flash
B01DABT1AU,attribute_dade4590d7137f15,0.65,title: gold,deepseek-v4-flash
B01DABT1AU,attribute_8fa89957f9947839,0.9,Fake Nose Stud,deepseek-v4-flash
B01DABT1AU,attribute_ba7c6ffe0a0377b1,0.9,Rose Gold Dots,deepseek-v4-flash
B01DABT1AU,attribute_b35bc3a5a95c4178,0.9,crystal clear Gold acrylic,deepseek-v4-flash
B01DABT1AU,attribute_7a929a8a31688a99,0.9,Nose Studs,deepseek-v4-flash
B01DABT1AU,attribute_c79e9ccdfeb153c7,0.9,Stick On,deepseek-v4-flash
B01DABT1AU,attribute_794801b1361498e4,0.8,Long Lasting,deepseek-v4-flash
B01DABT1AU,attribute_75e7b3851ac62940,0.8,Reusable,deepseek-v4-flash
B003D1UTRC,attribute_34d674bb38de37bb,0.95,store: Cala,deepseek-v4-flash
B003D1UTRC,attribute_982b6882e4d8c677,0.9,Cala Cosmetic wedge,deepseek-v4-flash
B003D1UTRC,attribute_4760eb52804ee5a4,0.95,travel pack 6 count,deepseek-v4-flash
B003D1UTRC,attribute_566cd3ce6ccbb52f,0.85,travel pack,deepseek-v4-flash
B07W13NWVR,attribute_49c87cd672870143,0.95,store: I'M MEME,deepseek-v4-flash
B07W13NWVR,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B07W13NWVR,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B07W13NWVR,attribute_02ed94db9b5d9d14,1.0,"Skin Type"":""All",deepseek-v4-flash
B07W13NWVR,attribute_b7d9fd2113f3e902,1.0,"Item Form"":""Liquid",deepseek-v4-flash
B07W13NWVR,attribute_2476ed5526de471b,0.9,005 Mystery Beet,deepseek-v4-flash
B07W13NWVR,attribute_74a4ad4908523a7e,0.9,Volume Tint Collection,deepseek-v4-flash
B07RWNW9GV,attribute_98d973fc8ebfa635,0.95,store: x-pression,deepseek-v4-flash
B07RWNW9GV,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B07RWNW9GV,attribute_369b252f43837333,0.9,"52""",deepseek-v4-flash
B07RWNW9GV,attribute_8700ab174718f90c,0.9,99J,deepseek-v4-flash
B07RWNW9GV,attribute_09012e865a052d72,0.9,Hair Braids,deepseek-v4-flash
B07V5KKRNB,attribute_b4beed66526f5708,0.95,store: Native,deepseek-v4-flash
B07V5KKRNB,attribute_a520aac71d9029b5,0.9,Scent: Coconut,deepseek-v4-flash
B07V5KKRNB,attribute_c301b5888660fbbb,0.9,Item Form: Powder,deepseek-v4-flash
B07V5KKRNB,attribute_1eb9b10a94a83c21,0.9,Unit Count: 23 Ounce,deepseek-v4-flash
B07V5KKRNB,attribute_87b3872db4b89401,0.75,title: 11.5 oz,deepseek-v4-flash
B07V5KKRNB,attribute_fd99a16a1f731108,1.0,"Item Form"":""Powder",deepseek-v4-flash
B07V5KKRNB,attribute_62bd139f4c741ce4,1.0,"Unit Count"":""23 Ounce",deepseek-v4-flash
B07V5KKRNB,attribute_a861bbf0795bea46,0.9,Body Wash,deepseek-v4-flash
B01C3Z6T68,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,rules
B01C3Z6T68,attribute_5c7e38781ffcc3cd,0.65,title: purple,rules
B00QQLBWNQ,attribute_005fde3432ede2db,0.95,store: BNG,rules
B01BQXYWQM,attribute_fdedd27bbe732b96,0.95,store: myTaT,rules
B01BQXYWQM,attribute_38740edce505787c,0.65,title: blue,rules
B07CTX62W7,attribute_ffed54d00714f2c0,0.95,store: Kat Von D,deepseek-v4-flash
B07CTX62W7,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B07CTX62W7,attribute_c301b5888660fbbb,0.9,Item Form: Powder,deepseek-v4-flash
B07CTX62W7,attribute_794801b1361498e4,0.9,Product Benefits: Long Lasting,deepseek-v4-flash
B07K41QCQX,attribute_c61c4556df9a679e,0.95,store: Skyvan,deepseek-v4-flash
B07K41QCQX,attribute_42f2ef53eef1b341,0.9,Item Form: Gel,deepseek-v4-flash
B07K41QCQX,attribute_33fd5b94b2446699,0.9,Unit Count: 24.00 Count,deepseek-v4-flash
B07K41QCQX,attribute_f0ebf97997089587,0.75,title: 24 PCS,deepseek-v4-flash
B00A9LPMEY,attribute_4e8897a53ef49e0d,0.95,store: Travalo,deepseek-v4-flash
B00A9LPMEY,attribute_a64490da866eb222,0.65,title: red,deepseek-v4-flash
B08HR5PDN6,attribute_311701f7d64460d1,0.95,store: Orly,deepseek-v4-flash
B08HR5PDN6,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B08HR5PDN6,attribute_e3ff5ce737b0c614,0.9,Color: Peach,deepseek-v4-flash
B08HR5PDN6,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B01LFUCWKO,attribute_dacddcd8a0416860,0.95,store: Osensia,deepseek-v4-flash
