attribute_id,name,value,attribute_type
attribute_aae5ee35ab1806e7,brand,kaileqi,brand
attribute_4596a992b82968d8,product_type,bobby pins,product_type
attribute_340333693e667a0e,quantity,6 pieces,size
attribute_edce454c01d1d14d,style,vintage flower decoration,other
attribute_a578007e232f39f9,brand,kgbfass,brand
attribute_be032e069ab59ec8,brand,mth,brand
attribute_0b88c05672ccfe1a,size,1ml,size
attribute_323d83dc2e159b5f,brand,emjoi,brand
attribute_f405f145b152ba33,texture,roller,texture
attribute_0eca54c1102570da,size,16.0 ounce,size
attribute_f51d3e3ae02d81ff,brand,effadaine,brand
attribute_edcc76df1be332aa,brand,"upd, gbg beauty paw patrol zd bundle",brand
attribute_58506fa9042372bc,brand,ovviointernationaltopnatureplus,brand
attribute_5667bcd9d8c1dc5e,brand,trendbox,brand
attribute_52986b0a1bfc8d26,brand,funky fresh,brand
attribute_f46642cc41b299ee,usage,"costume party, halloween",usage
attribute_b494ec3b13e8d7d3,benefit,fun fashion,benefit
attribute_aa67a4f1a9f83e76,product_type,lip dew,product_type
attribute_1901cd00b3f3d956,brand,lqqks,brand
attribute_9681208d2f0f51d2,size,6 count (pack of 1),size
attribute_ed19c4551fcb2e81,product_type,hair rollers,product_type
attribute_3445af3ba4e15dec,item_form,clip,other
attribute_65ee663b5d298012,brand,caijuxing,brand
attribute_35ef643b91eff223,brand,alishow,brand
attribute_23cd878eb9bc6c56,brand,libelle,brand
attribute_3f04f97303b3eaba,brand,magick botanicals,brand
attribute_52a08eeb20380e0f,brand,iambeauty,brand
attribute_971de4774537628e,brand,vionic,brand
attribute_ac633a0ad41273e3,size,4pack,size
attribute_c95a2f64678595f5,brand,fake bake,brand
attribute_3f338ab9c55c0409,size,170 ml,size
attribute_216d0ce2b2070f53,brand,skin musk,brand
attribute_609732e3ffb21fa1,size,0.50 oz,size
attribute_a0ba5dd237728455,brand,newcally,brand
attribute_d47e71f42e46bc20,size,18mm,size
attribute_fbc728acf2bc1d08,brand,vérité skincare,brand
attribute_da2e6a33e12c45dc,skin_type,combination,skin_type
attribute_8c4ac5e0a3df2174,scent,"citrus, grapefruit",scent
attribute_bb4c2f2a82224247,size,4 fl. oz,size
attribute_3d27b9b2d479cc77,brand,syntus,brand
attribute_0996aecf8756fb85,size,1.014oz,size
attribute_94471ece3d11a999,brand,foviupet,brand
attribute_6c279d3e9e5dc34a,brand,hx,brand
attribute_e970768ea851ecec,material,"horn, wood, plastic, metal",material
attribute_6f997c115926cc6f,brand,anterogen,brand
attribute_353b5bac5f57c3cb,texture,"sheet, gel",texture
attribute_8869859f1baa4727,benefit,"hydrating, exfoliating, fine lines treatment, nourishing, anti aging, firming",benefit
attribute_97cd16c9acda1ac5,texture,wipe,texture
attribute_de87f8bb6fd91df6,scent,lemon,scent
attribute_adbc920aa78aa9f4,alcohol-free,yes,benefit
attribute_e1c9b9e1621663bf,size,4 inches x 7 inches,size
attribute_6d3a918704235137,count,100 count,other
attribute_d43178ef28bd5576,product_type,moist towelette,product_type
attribute_46ffa90cf9119873,brand,orianna,brand
attribute_50d8b3f1201662a2,size,22 inches,size
attribute_c2d1c7bf69259b4d,hair_type,wavy,texture
attribute_a6e0aef5621aea24,color,ombre brown,color
attribute_d3bbd94d13c759a6,brand,civrie,brand
attribute_08ba2ea3e1a5a975,color,ombre blonde with dark roots,color
attribute_b1e2c8e5a6bdfd3e,length,12 inches,size
attribute_04c3c0c08c0f40c8,style,bob with bangs,other
attribute_9a91148f06a81d63,brand,synergy,brand
attribute_4c837d290d764aa9,color,medium beige,color
attribute_73efdb239943ea63,brand,pure blends,brand
attribute_71d79f25c0cc8cb5,benefit,"eliminates color fade and color washout, while luxuriously hydrating, repairing and revitalizing haireliminates color fade and color washout, while luxuriously hydrating, repairing and revitalizing hair see more",benefit
attribute_07c6d04ce722e5c1,size,8.5 oz,size
attribute_d8244b33d4371533,brand,la compagnie de provence,brand
attribute_f352132e095c6f96,scent,jasmine,scent
attribute_fafdbdac2ad2abf1,size,2.5 fl oz,size
attribute_72d4c234c274cd7b,product_type,hand balm,product_type
attribute_9ee9451fc3f49f2a,length,16-18 inches,size
attribute_d96247dbc02228d2,weight,95g,other
attribute_63b2bead5c2f3efd,number_of_pieces,8,other
attribute_1ad4098b1a2c30dd,number_of_clips,18,other
attribute_c43a5bbbbcb28c60,product_type,clip in remy human hair extensions,product_type
attribute_5f736c0801d876c4,brand,wudas,brand
attribute_82c09a0b99b9d771,product_type,passion twist hair,product_type
attribute_e580b83a554bb31d,texture,wavy,texture
attribute_a49556676347980b,size,12 inches,size
attribute_3b9c5d8e56be31e6,usage,crochet braiding,usage
attribute_542443029393bf0c,quantity,7 packs,other
attribute_e6facfd88d5ed110,brand,woaills,brand
attribute_43e96d407545d4f9,brand,annila,brand
attribute_e753108868a5cdc3,brand,grip-tite,brand
attribute_2858963adf41a056,texture,"lotion, cream",texture
attribute_f28d29dec6b5fdcd,brand,dr adorable,brand
attribute_0018dbdf2a7f8f8f,brand,anruina,brand
attribute_11f0699794cf21be,brand,awefc,brand
attribute_9c0018545120cb64,size,36pcs,size
attribute_ff9d946f4b65d4ae,brand,rica,brand
attribute_6424e83f33115a47,benefit,"hydrating,nourishing,moisturizing",benefit
attribute_df4e9e2f0e9a3200,size,14 ounces,size
attribute_8450af3680ca44bc,brand,mandoyv,brand
attribute_b75e0fee3863f55b,size,2.45 fl oz,size
attribute_ca21e0dc17b9a401,size,12 ml,size
attribute_056f3975688bccfb,brand,tepezcohuite cream,brand
attribute_6b531f0b5f27a15a,brand,maxine,brand
attribute_9434731bd77c297f,brand,alvarez gomez,brand
attribute_99c2995de4443185,size,80 ml,size
attribute_4cbed73c4d144674,brand,imbue,brand
attribute_4068a23968a362b0,scent,"tea tree, neem, aloe vera",scent
attribute_b9d65ce641548f4a,brand,jocha,brand
attribute_3b03e0174bd77bed,size,100 pcs,size
attribute_1124cc1ec1872e81,brand,auokmar,brand
attribute_c914e39b78fa1fc3,brand,obagi medical,brand
attribute_fe92fa41817456bb,size,3 fl oz,size
attribute_3f6dc1e45c53bb06,brand,phosphe,brand
attribute_47541086ba25a3f3,skin_type,normal,skin_type
attribute_89e4461a548efe9e,brand,miny beauty cosmetics,brand
attribute_7f9d56c8efda65e2,brand,true + luscious,brand
attribute_604a498ed314efa5,usage,women,usage
attribute_0415bc75acc90639,size,0.12 oz,size
attribute_d2dfe8f954a88f0a,brand,freetress,brand
attribute_ecc27484933738cc,hair_type,synthetic,other
attribute_6892889769236c46,brand,liyate,brand
attribute_b89bcfca1cc5407e,material,"synthetic, human",material
attribute_d606a864b5566d64,size,8inch,size
attribute_07461b3bb398d070,brand,physician supplies,brand
attribute_ba2a3f1a8a43eb1d,brand,n\c,brand
attribute_a4e14208b5d50b3f,texture,loofah,texture
attribute_928c9eeb28642a42,color,beige,color
attribute_f20861ac5e391d7a,brand,boahankuke,brand
attribute_f8f00f508ae84077,material,"faux mink, cotton, mink fur",material
attribute_99a7fa8fe52ff883,size,22mm,size
attribute_239dfc775ae6018e,scent,pomegranate,scent
attribute_3796952f96a5ef21,brand,parrots treasure,brand
attribute_6cf7a29d5773e975,texture,"strips,wax",texture
attribute_a662688d661c223d,size,2.0 ounce,size
attribute_264ffea2b3cb2efe,size,72 pcs,size
attribute_323dda1a7ee2f85c,brand,blue finger,brand
attribute_657ed0af22e230c9,benefit,"hydrating, conditioning, moisturizing, nourishing, smoothening",benefit
attribute_4a4ba5a66216b6e1,hair_type,"frizzy, color treated, dry, chemically treated, damaged",other
attribute_18d6403cedc0d5e0,size,120ml,size
attribute_736d1570459949f2,brand,placenta life,brand
attribute_934127f80db64b00,product_type,permanent hair color,product_type
attribute_ed8ce4a0aafd1877,ingredient,quinoa,ingredient
attribute_c056c46cab4da2d4,ingredient,sacha inchi,ingredient
attribute_0dd5aedf42435b08,ingredient,passion fruit extract,ingredient
attribute_de186ef749923a9a,benefit,ammonia free,benefit
attribute_d51c719fe04a3de0,benefit,100% gray coverage,benefit
attribute_8d4081cb8b3b5e91,scent,fresh and fruit fragrances,scent
attribute_2eb503c15d8a4bfa,color,exotic chocolate,color
attribute_9884445c43b6481f,brand,the rag companyatopal,brand
attribute_7695d53731cfa853,size,11.00 count,size
attribute_56156c0efcb57f0d,benefit,makeup removal,benefit
attribute_09bb537010f4ea7c,texture,waffle-weave,texture
attribute_11eed3a56fec319c,texture,ultra soft,texture
attribute_6f242d1df782876d,size,4x4 inches,size
attribute_b9e23094e9d02f2f,size,8x8 inches,size
attribute_307d0c47dd301a8e,brand,the rag company,brand
attribute_25dad98821351387,product_type,makeup removal kit,product_type
attribute_b7490524be4bd88f,count,11,other
attribute_39251447b5998f31,color,ivory illusion,color
attribute_18f92d966fa84840,form,cream,texture
attribute_a795ab2b5f8a68a2,usage,apply with fingertips,usage
attribute_8beeb5defe42459d,brand,bourjois,brand
attribute_93eb73237ffb1fdc,brand,lady.a,brand
attribute_9f6b5535d115936e,brand,we love eyes,brand
attribute_70269740bfb57c82,product_type,eyelid cleansing brush,product_type
attribute_967025852867f625,target_area,eyelid margin,target_area
attribute_38e24df1d503efe1,usage,daily home care for lash extensions and eyelid hygiene,usage
attribute_a68047a1917e0c9a,material,bristles,material
attribute_5f1155de4af0df6a,benefit,gentle and thorough cleansing,benefit
attribute_13f5c9135c779309,brand,natura,brand
attribute_6b4611aeb61aabaa,product_type,eau de cologne,product_type
attribute_74bfbf2b86297b9e,scent,spicy woody,scent
attribute_e2c0cd71065cac81,ingredient,black pepper,ingredient
attribute_89f8f5058e6308f7,ingredient,sicilian lemon,ingredient
attribute_974aaad787b69946,ingredient,bergamot,ingredient
attribute_09564af35a1a69a9,ingredient,ginger,ingredient
attribute_8865962528e55995,ingredient,cedar,ingredient
attribute_677bca603246dd0d,ingredient,musk,ingredient
attribute_45e29a5b3f06327c,brand,pixi skintreats,brand
attribute_81b8334dd007a5af,product_type,cleansing cloths,product_type
attribute_ed5791a4ba2b80a7,brand,alincas,brand
attribute_bf7d8124166dde9f,brand,kuqqi,brand
attribute_c5d3b3a2f9d3ac13,brand,youngsee,brand
attribute_504a1d68f588dad4,brand,aeruki,brand
attribute_48b2a0a516735060,texture,"filer, shaver",texture
attribute_c1cac66ed6efc192,brand,cimiy,brand
attribute_89989942b3c5654b,hair_type,"dry, thin",other
attribute_fb70af3fe7d48154,brand,nails inc,brand
attribute_8c81173ffe38b15b,size,47 oz,size
attribute_7d92427f19836f54,color,orange rust,color
attribute_3b94234837dced64,brand,perstar,brand
attribute_87f8719f7bc5d683,size,6.7 fl. oz,size
attribute_cec81855b53dfbc1,product_type,cleansing oil,product_type
attribute_0d3d3c81fe1854d0,size,6.7 fl. oz.,size
attribute_578d24ce52e62bbe,brand,nubian heritage,brand
attribute_a7e01ce10fa4c1c2,size,26.00 fl oz,size
attribute_b975dd619567fa9a,size,13 oz,size
attribute_70ed80a95c455b25,product_type,body lotion,product_type
attribute_93032450e8bec68d,size,26 fl oz,size
attribute_06032c6e421e9c00,ingredient,cocoa seed butter,ingredient
attribute_834c011a580822f8,ingredient,olive oil,ingredient
attribute_a22e1364a68ff266,ingredient,aloe vera juice,ingredient
attribute_f238074e4d27cc14,ingredient,papaya fruit extract,ingredient
attribute_b5a4fc0e87e9ed17,ingredient,songi mushroom extract,ingredient
attribute_31c21fcedd7e04c9,ingredient,roselle flower,ingredient
attribute_63587c2ad0fea78b,brand,onene,brand
attribute_66b8d45c9c66c689,color,gold and silver,color
attribute_db8a7636dcfa521e,brand,aisi queens,brand
attribute_660680e94f309650,color,platinum blonde,color
attribute_96522b4a3f3bd1bd,brand,atopal,brand
attribute_72831f3c3093d818,scent,lemongrass,scent
attribute_5ee4b16f0bf09df7,ingredient,lemongrass,ingredient
attribute_900bb3a5f91a1947,ingredient,vitamin b5,ingredient
attribute_788fdd064ee879c5,benefit,reduces dark spots,benefit
attribute_0992c3daebaa5f61,benefit,defends against acne,benefit
attribute_8e78f3625f9af267,product type,facial cleanser,product_type
attribute_68cba76f1aa1ca47,brand,prism makeup,brand
attribute_ac46c4130dc02456,color,shimmer,color
attribute_05e63d4eb7cd93d6,color,metallic,color
attribute_84712ffffa505551,usage,waterproof,usage
attribute_f38d58e6475f50bf,brand,salon ca,brand
attribute_bfaa5e8095295b9a,brand,vicky tiel,brand
attribute_18cb40af85ef4a77,brand,yves saint laurent,brand
attribute_cd25f91cf6889f5c,brand,jericho,brand
attribute_edcfb233e4874f52,brand,jheri redding,brand
attribute_9c3973b622859f32,hair_type,chemically treated,other
attribute_b2ae872460fd66c2,size,6.5 oz,size
attribute_b926eb39b1ba7e2e,brand,nicky's gift,brand
attribute_1f12e0abf58b2ff6,brand,serwell,brand
attribute_70cfed0b8b5640d6,brand,kaneles,brand
attribute_11abac1973f3d0c9,color,burgundy,color
attribute_01cbf6f3f0a4d3b3,brand,yanjie,brand
attribute_f18fbe2a8953c921,size,20inch,size
attribute_66f5ac05be91a1c1,product_type,headband holder,product_type
attribute_93586110f0d07ed3,brand,mg,brand
attribute_288049b21e5f1f81,size,16.00 fl oz,size
attribute_aec571fbba8da824,product_type,magnesium oil,product_type
attribute_372f7e9b88e0e112,ingredient,dead sea minerals,ingredient
attribute_2ac9dc9cc64980de,ingredient,20 essential oils,ingredient
attribute_69842a667beee8dc,size,45cm,size
attribute_0995f76f76d15b1b,size,50grams,size
attribute_4478ba3ed7e1c4b6,brand,solvere,brand
attribute_95231cdd4212a393,skin_type,acne skin,skin_type
attribute_442b9e1555fd12ea,brand,earfodo,brand
attribute_e8566947a2263015,brand,pro,brand
attribute_c48dc5e552537b92,brand,she cotton,brand
attribute_35036c11f064311c,size,300 count,size
attribute_de757853bdc57666,brand,hunter jack,brand
attribute_3b9f8e3c965fd8ba,brand,teresa,brand
attribute_ddde7d2be388a1ec,brand,healthsmart,brand
attribute_0dae6753d718b1a2,brand,siyi,brand
attribute_d6b2aa6350c33c22,color,mint green,color
attribute_e03463ee8d3de963,color,ombre black root,color
attribute_38b330f2c164b760,size,1.69 fl oz,size
attribute_da66fd8e1f385a06,product_type,cream,product_type
attribute_b0cab4044ac6b2c0,benefit,oil control,benefit
attribute_24f7327a598f1daa,size,8.0 fl oz,size
attribute_9edc2263ba065b1d,size,8 fl. oz,size
attribute_5c78692e5e405038,product_type,micellar cleansing water,product_type
attribute_139ccd04423ff03c,benefit,cleanser and makeup remover,benefit
attribute_04d7210920aa1886,brand,fiobee,brand
attribute_552d7c892f8aabf0,brand,wigenius,brand
